date,date,Aggravated Assault,Aircraft,Arson,Assembly or Gathering Violations,Auto Theft,Auto Theft Recovery,Ballistics,Biological Threat,Bomb Hoax,Burglary - No Property Taken,Commercial Burglary,Confidence Games,Counterfeiting,Criminal Harassment,Disorderly Conduct,Drug Violation,Embezzlement,Evading Fare,Explosives,Fire Related Reports,Firearm Discovery,Firearm Violations,Fraud,Gambling,HOME INVASION,HUMAN TRAFFICKING,HUMAN TRAFFICKING - INVOLUNTARY SERVITUDE,Harassment,Harbor Related Incidents,Homicide,INVESTIGATE PERSON,Investigate Person,Investigate Property,Landlord/Tenant Disputes,Larceny,Larceny From Motor Vehicle,License Plate Related Incidents,License Violation,Liquor Violation,Manslaughter,Medical Assistance,Missing Person Located,Missing Person Reported,Motor Vehicle Accident Response,Offenses Against Child / Family,Operating Under the Influence,Other,Other Burglary,Phone Call Complaints,Police Service Incidents,Prisoner Related Incidents,Property Found,Property Lost,Property Related Damage,Prostitution,Recovered Stolen Property,Residential Burglary,Restraining Order Violations,Robbery,Search Warrants,Service,Simple Assault,Towed,Vandalism,Verbal Disputes,Violations,Warrant Arrests,moonPhase,total
2018-05-31,2018-05-31,8.0,,,,,,,,,,3.0,2.0,,,,12.0,,1.0,,2.0,1.0,,9.0,,,,,8.0,,,,22.0,6.0,2.0,34.0,13.0,,1.0,1.0,,30.0,6.0,5.0,29.0,,1.0,22.0,1.0,,3.0,,2.0,8.0,,,,8.0,1.0,1.0,,1.0,13.0,7.0,15.0,15.0,10.0,7.0,0.57,310
2018-06-01,2018-06-01,5.0,,,,2.0,1.0,,,,,2.0,5.0,3.0,,,12.0,,,,,2.0,2.0,13.0,,,,,7.0,,2.0,,20.0,10.0,1.0,24.0,5.0,,2.0,1.0,,31.0,6.0,5.0,39.0,,,23.0,,,1.0,,1.0,17.0,,,1.0,3.0,1.0,,2.0,,19.0,16.0,11.0,15.0,7.0,6.0,0.6,323
2018-06-02,2018-06-02,10.0,,,1.0,4.0,,2.0,,,,1.0,1.0,1.0,,2.0,6.0,1.0,,,,1.0,1.0,3.0,,,,,2.0,,,,14.0,15.0,1.0,24.0,6.0,1.0,4.0,,,27.0,5.0,4.0,45.0,,1.0,11.0,,,1.0,,5.0,10.0,1.0,,1.0,5.0,,7.0,,2.0,19.0,18.0,12.0,16.0,3.0,2.0,0.63,296
2018-06-03,2018-06-03,7.0,,,,3.0,,,,,,,,,,4.0,5.0,,,,1.0,1.0,2.0,4.0,,,,,1.0,,,,11.0,5.0,1.0,21.0,5.0,,2.0,,,26.0,3.0,1.0,39.0,,,8.0,,,1.0,,2.0,7.0,,,,2.0,2.0,3.0,,,16.0,6.0,8.0,9.0,4.0,2.0,0.66,212
2018-06-04,2018-06-04,5.0,,,,6.0,4.0,1.0,,1.0,,1.0,4.0,1.0,,1.0,17.0,1.0,1.0,,1.0,,1.0,10.0,,,,,4.0,,,,15.0,9.0,1.0,16.0,10.0,,1.0,1.0,,33.0,5.0,1.0,37.0,,,14.0,2.0,,4.0,,1.0,14.0,2.0,,1.0,6.0,3.0,2.0,2.0,,10.0,13.0,13.0,8.0,2.0,8.0,0.69,293
2018-06-05,2018-06-05,10.0,,,,7.0,,1.0,,,,,2.0,2.0,,3.0,19.0,1.0,,,2.0,,,4.0,,,,,3.0,,1.0,,15.0,14.0,1.0,27.0,6.0,,,1.0,,31.0,7.0,3.0,31.0,1.0,,18.0,,,9.0,,4.0,15.0,1.0,,2.0,3.0,,8.0,2.0,,14.0,9.0,12.0,11.0,8.0,6.0,0.72,314
2018-06-06,2018-06-06,9.0,,,1.0,5.0,1.0,,,,,,2.0,,,4.0,21.0,1.0,1.0,,1.0,,2.0,9.0,,,,,4.0,,,,14.0,14.0,2.0,27.0,7.0,,1.0,,,20.0,2.0,1.0,35.0,1.0,2.0,21.0,,,4.0,1.0,3.0,10.0,2.0,,2.0,4.0,,5.0,1.0,1.0,18.0,8.0,5.0,13.0,7.0,2.0,0.75,294
2018-06-07,2018-06-07,11.0,,,,7.0,1.0,3.0,,,,,4.0,2.0,,2.0,24.0,1.0,1.0,,2.0,1.0,,7.0,,,,,3.0,,,,19.0,21.0,1.0,25.0,11.0,2.0,1.0,2.0,,27.0,5.0,4.0,31.0,1.0,,17.0,,,7.0,,1.0,6.0,,,1.0,6.0,1.0,5.0,1.0,,11.0,11.0,14.0,11.0,8.0,9.0,0.78,328
2018-06-08,2018-06-08,5.0,,,1.0,1.0,1.0,3.0,,,,1.0,5.0,1.0,,,7.0,,,,3.0,,3.0,9.0,,,,,3.0,,,,9.0,19.0,,22.0,13.0,,1.0,4.0,,25.0,5.0,4.0,48.0,1.0,,20.0,,,4.0,1.0,3.0,7.0,,,3.0,4.0,,4.0,2.0,1.0,19.0,11.0,17.0,12.0,7.0,6.0,0.81,315
2018-06-09,2018-06-09,23.0,,,1.0,4.0,1.0,3.0,,,,1.0,4.0,1.0,,2.0,6.0,,1.0,,3.0,,3.0,2.0,,,,,,,,,5.0,12.0,1.0,22.0,12.0,,2.0,,,27.0,6.0,4.0,38.0,,,5.0,,,4.0,,4.0,18.0,,,,4.0,2.0,3.0,1.0,,17.0,15.0,15.0,11.0,3.0,4.0,0.85,290
2018-06-10,2018-06-10,6.0,,,,4.0,1.0,2.0,,,,,,1.0,,1.0,4.0,,,,,,3.0,2.0,,,,,4.0,1.0,,,10.0,14.0,3.0,19.0,10.0,,,1.0,,19.0,7.0,3.0,22.0,,1.0,14.0,,,2.0,,1.0,9.0,2.0,,,6.0,2.0,4.0,,,18.0,9.0,14.0,22.0,5.0,4.0,0.88,250
2018-06-11,2018-06-11,8.0,,,1.0,5.0,,2.0,,,,3.0,3.0,1.0,,,15.0,,,,2.0,1.0,2.0,7.0,,,,,2.0,,,,13.0,16.0,,25.0,14.0,,,,,35.0,5.0,5.0,40.0,,,19.0,,,5.0,,4.0,18.0,2.0,,3.0,6.0,1.0,1.0,,,14.0,9.0,13.0,14.0,4.0,5.0,0.92,323
2018-06-12,2018-06-12,18.0,,,,7.0,2.0,2.0,,,,2.0,2.0,1.0,,,27.0,,,,2.0,1.0,,4.0,,,,,3.0,,,,27.0,12.0,1.0,15.0,14.0,,3.0,2.0,,22.0,2.0,1.0,31.0,1.0,1.0,11.0,1.0,,8.0,,3.0,9.0,1.0,,3.0,2.0,1.0,3.0,,,15.0,8.0,14.0,14.0,3.0,7.0,0.95,306
2018-06-13,2018-06-13,7.0,,,,9.0,2.0,3.0,,,,,2.0,1.0,,1.0,31.0,,,,1.0,1.0,3.0,7.0,,,,,2.0,,,,12.0,10.0,,22.0,8.0,,2.0,1.0,,24.0,5.0,4.0,40.0,1.0,,14.0,,,5.0,,2.0,7.0,1.0,,3.0,5.0,1.0,2.0,,,7.0,14.0,10.0,14.0,5.0,9.0,0.99,298
2018-06-14,2018-06-14,9.0,,,,10.0,3.0,2.0,,,,,,1.0,,1.0,15.0,,,,1.0,,2.0,11.0,,,,,4.0,,,,18.0,16.0,,24.0,11.0,2.0,,1.0,,27.0,8.0,4.0,33.0,,,22.0,,,7.0,,2.0,11.0,,,1.0,8.0,2.0,2.0,1.0,2.0,20.0,12.0,18.0,13.0,5.0,10.0,0.03,339
2018-06-15,2018-06-15,6.0,,,,4.0,3.0,1.0,,,,,7.0,2.0,,2.0,12.0,,,,2.0,2.0,2.0,10.0,,1.0,,,6.0,,,,12.0,19.0,,27.0,12.0,1.0,1.0,4.0,,34.0,8.0,6.0,40.0,2.0,1.0,20.0,,,6.0,,3.0,22.0,2.0,,3.0,5.0,1.0,5.0,,,15.0,22.0,12.0,17.0,11.0,8.0,0.07,379
2018-06-16,2018-06-16,14.0,,,2.0,4.0,1.0,,,,,1.0,2.0,1.0,,1.0,3.0,,,,3.0,,,4.0,,1.0,,,2.0,,,,21.0,14.0,,20.0,8.0,,2.0,1.0,,26.0,6.0,5.0,27.0,,1.0,6.0,,,3.0,,6.0,9.0,,,,5.0,1.0,2.0,,1.0,22.0,13.0,10.0,16.0,7.0,5.0,0.11,276
2018-06-17,2018-06-17,10.0,,,,10.0,,1.0,,,,1.0,,1.0,,5.0,3.0,,,,3.0,,,7.0,,,,,2.0,,,,11.0,8.0,1.0,21.0,11.0,,,,,25.0,3.0,1.0,30.0,,,9.0,,,2.0,,3.0,11.0,1.0,,2.0,8.0,1.0,4.0,1.0,1.0,29.0,4.0,12.0,5.0,5.0,3.0,0.14,255
2018-06-18,2018-06-18,8.0,,1.0,,3.0,,,,,,1.0,2.0,2.0,1.0,1.0,12.0,,,,1.0,2.0,,9.0,,,,,5.0,,,,16.0,13.0,,20.0,12.0,1.0,,1.0,,22.0,2.0,4.0,39.0,1.0,1.0,19.0,1.0,1.0,1.0,,4.0,9.0,1.0,1.0,3.0,6.0,,2.0,,1.0,19.0,14.0,15.0,13.0,7.0,9.0,0.18,306
2018-06-19,2018-06-19,3.0,,,,6.0,1.0,1.0,,,,,1.0,2.0,,,14.0,1.0,,,3.0,,1.0,6.0,,,,,4.0,,,,14.0,14.0,,21.0,12.0,,2.0,1.0,,31.0,4.0,3.0,35.0,,,19.0,,,4.0,,6.0,6.0,,,,2.0,,3.0,,,20.0,14.0,14.0,11.0,5.0,6.0,0.22,290
2018-06-20,2018-06-20,8.0,,,2.0,3.0,1.0,,,,,1.0,,1.0,,1.0,15.0,2.0,,,2.0,1.0,1.0,5.0,,,,,7.0,,,,15.0,10.0,,28.0,11.0,,2.0,1.0,,23.0,6.0,4.0,26.0,,,20.0,,,6.0,1.0,1.0,11.0,,,4.0,8.0,4.0,,3.0,1.0,20.0,13.0,12.0,10.0,4.0,11.0,0.26,305
2018-06-21,2018-06-21,3.0,,,1.0,9.0,3.0,,,,,,,1.0,,3.0,12.0,,,,2.0,,,1.0,,,,,3.0,,,,8.0,13.0,1.0,24.0,12.0,,1.0,2.0,,26.0,7.0,5.0,33.0,,,13.0,,,4.0,1.0,4.0,9.0,2.0,,4.0,6.0,,4.0,,,21.0,9.0,19.0,11.0,1.0,8.0,0.29,286
2018-06-22,2018-06-22,10.0,,,,1.0,,1.0,,,,,4.0,2.0,,2.0,16.0,,1.0,,1.0,,,3.0,,,,,5.0,,,,19.0,10.0,,15.0,7.0,1.0,,4.0,,32.0,5.0,2.0,41.0,,,7.0,1.0,,2.0,,5.0,16.0,2.0,,,5.0,1.0,6.0,,,21.0,7.0,19.0,8.0,3.0,,0.33,285
2018-06-23,2018-06-23,10.0,,,1.0,3.0,,1.0,,,,1.0,3.0,1.0,,2.0,10.0,,,,2.0,2.0,3.0,4.0,,,,,6.0,,,,13.0,17.0,1.0,17.0,11.0,,,,,22.0,1.0,,30.0,,2.0,12.0,,,1.0,,9.0,12.0,,,3.0,3.0,,5.0,,,12.0,16.0,15.0,17.0,6.0,2.0,0.36,276
2018-06-24,2018-06-24,8.0,,,2.0,4.0,1.0,,,,,1.0,3.0,,,3.0,10.0,,,,1.0,,,1.0,,,,,3.0,,,,8.0,14.0,,22.0,15.0,,2.0,1.0,,27.0,5.0,5.0,42.0,,,16.0,1.0,,2.0,,1.0,7.0,1.0,,1.0,2.0,,7.0,,,20.0,9.0,19.0,13.0,4.0,4.0,0.39,285
2018-06-25,2018-06-25,4.0,,1.0,,7.0,1.0,3.0,,,,2.0,6.0,,,3.0,32.0,,,,,1.0,4.0,5.0,,1.0,,,1.0,,,,19.0,12.0,,32.0,15.0,,,1.0,,21.0,4.0,3.0,28.0,2.0,,18.0,2.0,,4.0,,9.0,11.0,,,2.0,3.0,,4.0,2.0,1.0,13.0,17.0,19.0,16.0,3.0,9.0,0.42,341
2018-06-26,2018-06-26,4.0,,1.0,,3.0,2.0,,,,,1.0,3.0,,,5.0,22.0,,,,2.0,,2.0,3.0,,,,,3.0,,,,9.0,14.0,1.0,27.0,12.0,,3.0,1.0,,21.0,2.0,,47.0,1.0,,14.0,,,2.0,,4.0,12.0,,,2.0,6.0,,6.0,,1.0,20.0,10.0,13.0,12.0,6.0,5.0,0.45,302
2018-06-27,2018-06-27,12.0,,,1.0,4.0,,1.0,,,,4.0,1.0,2.0,,,19.0,,1.0,,1.0,,2.0,7.0,,,,,6.0,1.0,,,14.0,8.0,2.0,22.0,9.0,1.0,1.0,1.0,,32.0,5.0,3.0,28.0,,1.0,26.0,2.0,,7.0,,3.0,4.0,1.0,,1.0,2.0,2.0,3.0,5.0,,19.0,15.0,17.0,18.0,8.0,14.0,0.48,336
2018-06-28,2018-06-28,6.0,,,,8.0,1.0,,,,,4.0,2.0,1.0,,1.0,14.0,,1.0,,2.0,,1.0,10.0,,,,,2.0,,,,19.0,14.0,1.0,18.0,8.0,1.0,,2.0,,25.0,6.0,2.0,35.0,,1.0,17.0,1.0,,2.0,,4.0,7.0,,,,6.0,1.0,4.0,1.0,,13.0,11.0,19.0,16.0,3.0,3.0,0.52,293
2018-06-29,2018-06-29,6.0,,1.0,1.0,5.0,2.0,2.0,,,,6.0,1.0,,,2.0,9.0,,2.0,,,1.0,3.0,4.0,,,,,,,,,14.0,8.0,3.0,26.0,9.0,1.0,1.0,3.0,,28.0,4.0,2.0,35.0,1.0,,10.0,,,2.0,,1.0,13.0,,,1.0,3.0,2.0,2.0,1.0,1.0,13.0,19.0,5.0,13.0,2.0,3.0,0.55,271
2018-06-30,2018-06-30,6.0,,,3.0,4.0,,1.0,,,,3.0,4.0,,,2.0,10.0,,,,1.0,,5.0,6.0,,,,,3.0,,2.0,,16.0,8.0,1.0,26.0,7.0,,1.0,,,23.0,6.0,3.0,39.0,1.0,,14.0,,,3.0,,6.0,11.0,,,1.0,4.0,1.0,5.0,3.0,1.0,21.0,14.0,13.0,15.0,5.0,5.0,0.58,303
2018-07-01,2018-07-01,8.0,,1.0,1.0,4.0,1.0,2.0,,,,1.0,,1.0,1.0,,5.0,,1.0,1.0,2.0,,3.0,8.0,,,,,10.0,1.0,,,22.0,10.0,1.0,13.0,3.0,1.0,1.0,,,20.0,5.0,2.0,21.0,,,19.0,,,,,6.0,13.0,,,2.0,3.0,2.0,6.0,,,17.0,15.0,17.0,19.0,5.0,1.0,0.61,275
2018-07-02,2018-07-02,6.0,,,,9.0,,2.0,,,,3.0,,,,3.0,28.0,,,,1.0,1.0,1.0,9.0,,,,,4.0,1.0,,,13.0,5.0,1.0,20.0,7.0,1.0,3.0,,,30.0,5.0,4.0,24.0,,,13.0,1.0,,5.0,1.0,1.0,7.0,1.0,,1.0,1.0,4.0,2.0,4.0,,13.0,14.0,13.0,12.0,11.0,9.0,0.64,294
2018-07-03,2018-07-03,6.0,,,2.0,4.0,1.0,1.0,,,,1.0,4.0,2.0,,,21.0,,,,,1.0,2.0,3.0,,,,,4.0,,1.0,,12.0,12.0,,27.0,8.0,,1.0,2.0,,34.0,3.0,2.0,45.0,3.0,,17.0,,,4.0,1.0,2.0,14.0,1.0,,1.0,4.0,,3.0,,,24.0,6.0,17.0,16.0,3.0,3.0,0.67,318
2018-07-04,2018-07-04,12.0,,,,6.0,,1.0,,,,2.0,1.0,,,5.0,9.0,,,,1.0,,5.0,3.0,,,,,5.0,1.0,1.0,,14.0,22.0,1.0,23.0,5.0,2.0,,,,22.0,5.0,5.0,27.0,,,14.0,,,2.0,1.0,2.0,7.0,,,2.0,4.0,1.0,3.0,,1.0,19.0,6.0,14.0,14.0,7.0,4.0,0.7,279
2018-07-05,2018-07-05,10.0,,,1.0,4.0,2.0,2.0,,,,1.0,1.0,5.0,,1.0,13.0,1.0,,,5.0,,,12.0,,,,,1.0,,,,22.0,11.0,,30.0,9.0,,,2.0,,30.0,3.0,1.0,38.0,1.0,,20.0,,,3.0,1.0,4.0,14.0,,,4.0,2.0,2.0,4.0,,,14.0,14.0,13.0,7.0,3.0,4.0,0.73,315
2018-07-06,2018-07-06,10.0,,,1.0,8.0,1.0,,,,,4.0,3.0,2.0,,2.0,13.0,,,,4.0,,2.0,8.0,,,,,3.0,,,,20.0,12.0,,21.0,6.0,,,2.0,,22.0,4.0,5.0,27.0,,,12.0,,,1.0,,6.0,8.0,,,2.0,3.0,1.0,5.0,,,14.0,8.0,12.0,14.0,3.0,4.0,0.77,273
2018-07-07,2018-07-07,7.0,,,1.0,4.0,1.0,,,,,1.0,3.0,2.0,,2.0,10.0,,,,3.0,,1.0,3.0,,,,,4.0,,1.0,,14.0,12.0,1.0,31.0,6.0,,1.0,,,27.0,2.0,2.0,27.0,,,6.0,,,2.0,,3.0,6.0,1.0,,,8.0,2.0,5.0,,,17.0,7.0,12.0,12.0,3.0,6.0,0.8,256
2018-07-08,2018-07-08,8.0,,,,5.0,2.0,,,,,,1.0,,1.0,,7.0,,,1.0,,1.0,2.0,2.0,,,,,,,,,7.0,11.0,2.0,23.0,7.0,,,,,17.0,5.0,5.0,35.0,,1.0,14.0,,,1.0,,4.0,6.0,1.0,,1.0,4.0,1.0,2.0,,,17.0,2.0,13.0,12.0,7.0,3.0,0.83,231
2018-07-09,2018-07-09,6.0,,,1.0,2.0,1.0,,,,,,4.0,2.0,,2.0,17.0,1.0,,,3.0,1.0,1.0,12.0,,,,,,2.0,,,12.0,10.0,3.0,29.0,9.0,,3.0,,,26.0,3.0,4.0,32.0,,1.0,9.0,2.0,,3.0,,6.0,9.0,,1.0,3.0,6.0,,2.0,2.0,,9.0,16.0,10.0,19.0,9.0,3.0,0.87,296
2018-07-10,2018-07-10,8.0,1.0,,1.0,4.0,1.0,2.0,,,,,2.0,,,,20.0,,1.0,,3.0,1.0,1.0,11.0,,,,,3.0,,,,21.0,11.0,2.0,26.0,13.0,,,,,22.0,3.0,4.0,32.0,,,21.0,,,3.0,1.0,5.0,8.0,,,1.0,3.0,2.0,3.0,,,15.0,8.0,16.0,9.0,10.0,3.0,0.91,301
2018-07-11,2018-07-11,7.0,,,,3.0,1.0,1.0,,,,,,,1.0,4.0,15.0,,,,,1.0,1.0,6.0,,,,,3.0,,,,14.0,13.0,3.0,22.0,11.0,,,,,33.0,7.0,6.0,38.0,,,19.0,,,2.0,,3.0,6.0,,,3.0,4.0,1.0,2.0,,2.0,13.0,6.0,15.0,12.0,6.0,8.0,0.94,292
2018-07-12,2018-07-12,5.0,,,1.0,5.0,,,,,,,2.0,1.0,,4.0,24.0,,2.0,,3.0,,1.0,3.0,,,,,3.0,,,,14.0,4.0,1.0,20.0,10.0,,2.0,,,24.0,6.0,4.0,47.0,,,18.0,,,6.0,1.0,4.0,11.0,1.0,,1.0,6.0,3.0,2.0,2.0,,20.0,3.0,9.0,9.0,2.0,6.0,0.98,290
2018-07-13,2018-07-13,7.0,,,1.0,6.0,1.0,,,,,1.0,3.0,2.0,,,18.0,,1.0,,,2.0,,13.0,,,,,7.0,1.0,,,17.0,11.0,1.0,22.0,11.0,2.0,5.0,4.0,,22.0,5.0,5.0,29.0,,,18.0,,,8.0,1.0,5.0,8.0,,,1.0,6.0,1.0,4.0,,1.0,16.0,4.0,4.0,7.0,,4.0,0.02,285
2018-07-14,2018-07-14,14.0,,,1.0,5.0,,1.0,,,,,3.0,1.0,,2.0,8.0,,1.0,,4.0,,1.0,3.0,,,,,4.0,2.0,,,13.0,14.0,1.0,27.0,10.0,,3.0,,,29.0,6.0,4.0,33.0,1.0,,11.0,,,3.0,,4.0,8.0,1.0,,1.0,2.0,3.0,1.0,,,17.0,7.0,9.0,10.0,10.0,5.0,0.06,283
2018-07-15,2018-07-15,5.0,,,,4.0,,1.0,,,,1.0,1.0,1.0,,1.0,8.0,1.0,,1.0,2.0,1.0,,3.0,,,,,1.0,,,,15.0,10.0,,20.0,11.0,2.0,3.0,1.0,,24.0,4.0,4.0,28.0,,,9.0,,,3.0,,4.0,11.0,,,,3.0,,6.0,,,11.0,12.0,11.0,18.0,4.0,2.0,0.1,247
2018-07-16,2018-07-16,4.0,,,,5.0,3.0,,,,,1.0,2.0,1.0,,1.0,17.0,,,,1.0,1.0,1.0,5.0,,,,,5.0,,,,8.0,7.0,1.0,30.0,8.0,,,2.0,,13.0,7.0,3.0,28.0,,1.0,18.0,1.0,,1.0,,7.0,8.0,,,1.0,3.0,2.0,2.0,,1.0,19.0,7.0,6.0,13.0,2.0,7.0,0.13,253
2018-07-17,2018-07-17,8.0,,,,5.0,1.0,2.0,,,,,1.0,1.0,,4.0,7.0,,,,,,1.0,6.0,,,,,3.0,,,,13.0,5.0,1.0,20.0,7.0,,,,,16.0,5.0,3.0,33.0,,2.0,11.0,,,1.0,,3.0,7.0,1.0,,2.0,5.0,,9.0,1.0,1.0,13.0,18.0,9.0,13.0,3.0,7.0,0.17,248
2018-07-18,2018-07-18,6.0,,,2.0,6.0,1.0,1.0,,1.0,,1.0,3.0,,,,22.0,,1.0,1.0,1.0,1.0,1.0,6.0,,,,,2.0,2.0,,,14.0,10.0,2.0,19.0,8.0,,1.0,3.0,,11.0,6.0,3.0,38.0,,,22.0,,,8.0,,3.0,11.0,,,1.0,3.0,1.0,1.0,3.0,,8.0,17.0,11.0,6.0,3.0,4.0,0.21,275
2018-07-19,2018-07-19,4.0,,,2.0,8.0,2.0,2.0,,,,3.0,3.0,3.0,,1.0,9.0,1.0,,,1.0,1.0,5.0,4.0,,,,,2.0,,,,15.0,5.0,1.0,35.0,15.0,1.0,,5.0,,13.0,,1.0,31.0,,,23.0,,,2.0,,5.0,10.0,,,2.0,4.0,1.0,3.0,,,14.0,6.0,13.0,18.0,8.0,6.0,0.24,288
2018-07-20,2018-07-20,4.0,,,1.0,3.0,1.0,,,,,1.0,2.0,1.0,,,20.0,,,,3.0,,,9.0,,,,,3.0,,,,18.0,6.0,4.0,38.0,5.0,,2.0,3.0,,20.0,6.0,2.0,19.0,2.0,,22.0,2.0,,6.0,,2.0,7.0,2.0,1.0,1.0,3.0,2.0,1.0,,1.0,19.0,6.0,7.0,17.0,1.0,6.0,0.28,279
2018-07-21,2018-07-21,8.0,,,1.0,2.0,1.0,,,,,1.0,5.0,2.0,,1.0,12.0,,,,2.0,2.0,1.0,5.0,,,,,8.0,1.0,,,16.0,5.0,2.0,30.0,6.0,,,,,31.0,3.0,1.0,35.0,1.0,,7.0,1.0,,2.0,,7.0,10.0,1.0,,,4.0,,5.0,,,18.0,10.0,15.0,10.0,4.0,3.0,0.31,279
2018-07-22,2018-07-22,5.0,,,1.0,3.0,,2.0,,,,,,,,2.0,10.0,,,,,,5.0,5.0,,,,,3.0,1.0,2.0,,9.0,8.0,,25.0,12.0,,,,,25.0,3.0,2.0,28.0,,,15.0,,1.0,2.0,,2.0,9.0,3.0,,2.0,4.0,2.0,1.0,,,17.0,7.0,12.0,20.0,3.0,3.0,0.34,254
2018-07-23,2018-07-23,8.0,,,1.0,4.0,1.0,2.0,,,,2.0,1.0,3.0,,3.0,18.0,,1.0,,2.0,,1.0,11.0,,,,,3.0,,,,14.0,16.0,1.0,29.0,18.0,,1.0,,,18.0,6.0,5.0,31.0,,1.0,13.0,1.0,,2.0,,3.0,4.0,2.0,,1.0,8.0,2.0,5.0,,,17.0,18.0,14.0,11.0,4.0,5.0,0.37,311
2018-07-24,2018-07-24,8.0,,,1.0,5.0,,1.0,,,,,1.0,,2.0,,28.0,,,,4.0,3.0,2.0,7.0,,1.0,,,2.0,,,,19.0,14.0,,25.0,14.0,1.0,,,,27.0,3.0,2.0,30.0,,,15.0,,,3.0,,5.0,9.0,1.0,,1.0,2.0,1.0,1.0,,,15.0,12.0,10.0,12.0,6.0,6.0,0.4,299
2018-07-25,2018-07-25,10.0,,,1.0,3.0,1.0,3.0,,,,,1.0,,,1.0,17.0,,,,,1.0,,6.0,,,,,2.0,,2.0,,17.0,18.0,,37.0,8.0,2.0,,2.0,,23.0,6.0,5.0,29.0,,,13.0,,,8.0,2.0,7.0,10.0,,,,4.0,1.0,2.0,,,17.0,12.0,11.0,9.0,8.0,8.0,0.43,307
2018-07-26,2018-07-26,10.0,,,,7.0,1.0,,,,,3.0,,,,2.0,13.0,,,,1.0,1.0,1.0,4.0,,,,,4.0,2.0,1.0,,15.0,15.0,1.0,23.0,7.0,2.0,,,,15.0,7.0,6.0,30.0,,,19.0,,,6.0,,6.0,10.0,2.0,,1.0,3.0,3.0,1.0,,,14.0,10.0,6.0,21.0,6.0,4.0,0.46,283
2018-07-27,2018-07-27,6.0,,,,3.0,2.0,,,,,1.0,4.0,2.0,,1.0,15.0,,1.0,,3.0,,1.0,8.0,,,,,10.0,,,,15.0,5.0,2.0,38.0,13.0,,,4.0,,20.0,1.0,,30.0,,,19.0,1.0,,6.0,2.0,4.0,9.0,,,2.0,6.0,2.0,1.0,,,12.0,6.0,13.0,16.0,8.0,5.0,0.49,297
2018-07-28,2018-07-28,9.0,,,2.0,4.0,,2.0,,,,,5.0,3.0,,2.0,10.0,,,,,,7.0,3.0,,,,,1.0,,,,11.0,17.0,,22.0,9.0,,2.0,,,20.0,6.0,1.0,30.0,1.0,,26.0,1.0,,,,3.0,17.0,,,1.0,5.0,1.0,3.0,,,20.0,15.0,8.0,12.0,5.0,6.0,0.52,290
2018-07-29,2018-07-29,18.0,,,1.0,4.0,,,,,,,3.0,,,,2.0,,1.0,,1.0,2.0,1.0,8.0,,,,,2.0,,,,14.0,10.0,3.0,19.0,12.0,1.0,,,,18.0,7.0,2.0,34.0,3.0,,13.0,,,1.0,,4.0,15.0,3.0,,1.0,3.0,1.0,5.0,,,17.0,9.0,13.0,10.0,3.0,1.0,0.56,265
2018-07-30,2018-07-30,8.0,,,,5.0,2.0,1.0,,,,1.0,2.0,1.0,,2.0,20.0,,,,,,1.0,9.0,,,,,3.0,,,,16.0,10.0,2.0,38.0,8.0,,1.0,1.0,,19.0,1.0,2.0,27.0,,,15.0,,,,,8.0,7.0,,,2.0,2.0,,1.0,,,11.0,11.0,13.0,9.0,4.0,4.0,0.59,267
2018-07-31,2018-07-31,5.0,,,2.0,7.0,,1.0,,,,,1.0,2.0,,1.0,9.0,,,,1.0,,,9.0,,,,,1.0,,,,24.0,14.0,2.0,32.0,8.0,,1.0,1.0,,16.0,3.0,2.0,29.0,,,15.0,,,3.0,1.0,5.0,14.0,,,2.0,1.0,3.0,6.0,,,12.0,11.0,10.0,20.0,4.0,2.0,0.62,280
2018-08-01,2018-08-01,8.0,,,,4.0,,1.0,,,,1.0,3.0,,,,22.0,,,,1.0,1.0,1.0,12.0,,1.0,,,7.0,1.0,1.0,,15.0,8.0,3.0,25.0,6.0,,1.0,3.0,,14.0,3.0,,29.0,1.0,1.0,11.0,,,5.0,,4.0,19.0,,,,3.0,1.0,3.0,1.0,,17.0,12.0,16.0,11.0,4.0,4.0,0.65,284
2018-08-02,2018-08-02,6.0,,,,5.0,,1.0,,,,,6.0,,,3.0,10.0,1.0,,,3.0,1.0,2.0,10.0,,,,,2.0,,,,16.0,15.0,1.0,22.0,14.0,,2.0,,,23.0,4.0,2.0,27.0,1.0,,13.0,1.0,,3.0,1.0,2.0,6.0,,,1.0,5.0,6.0,4.0,3.0,,20.0,10.0,5.0,21.0,1.0,9.0,0.68,288
2018-08-03,2018-08-03,6.0,,,,5.0,3.0,,,,,,2.0,,,1.0,24.0,,,1.0,4.0,1.0,1.0,7.0,,,,,3.0,,,,20.0,11.0,,34.0,7.0,1.0,1.0,8.0,,28.0,3.0,4.0,40.0,1.0,,19.0,,,1.0,1.0,5.0,16.0,,,2.0,6.0,3.0,5.0,1.0,,11.0,12.0,15.0,15.0,5.0,7.0,0.72,340
2018-08-04,2018-08-04,9.0,,,,5.0,,1.0,,,,1.0,4.0,1.0,,1.0,16.0,1.0,,,1.0,1.0,,4.0,,,,,4.0,,,,16.0,9.0,3.0,21.0,10.0,3.0,,,,21.0,6.0,2.0,26.0,,,9.0,,,1.0,,4.0,9.0,1.0,,,2.0,,2.0,1.0,,11.0,8.0,14.0,22.0,1.0,2.0,0.75,253
