,Date,Percent Illumination,Total Crimes,City
3804,,31.0,147,Portland
3805,,21.0,177,Portland
3806,,12.0,139,Portland
3807,,6.0,185,Portland
3808,,1.0,140,Portland
3809,,0.0,136,Portland
3810,,2.0,129,Portland
3811,,6.0,121,Portland
3812,,12.0,141,Portland
3813,,20.0,134,Portland
3814,,29.0,176,Portland
3815,,39.0,153,Portland
3816,,49.0,149,Portland
3817,,58.0,155,Portland
3818,,68.0,142,Portland
3819,,76.0,164,Portland
3820,,84.0,161,Portland
3821,,90.0,157,Portland
3822,,95.0,148,Portland
3823,,98.0,169,Portland
3824,,100.0,144,Portland
3825,,99.0,152,Portland
3826,,97.0,167,Portland
3827,,92.0,162,Portland
3828,,85.0,143,Portland
3829,,77.0,158,Portland
3830,,67.0,141,Portland
3831,,56.0,159,Portland
3832,,45.0,174,Portland
3833,,34.0,176,Portland
3834,,23.0,177,Portland
3835,,14.0,227,Portland
3836,,7.0,152,Portland
3837,,2.0,162,Portland
3838,,0.0,162,Portland
3839,,1.0,172,Portland
3840,,4.0,151,Portland
3841,,9.0,152,Portland
3842,,16.0,178,Portland
3843,,24.0,120,Portland
3844,,33.0,134,Portland
3845,,42.0,160,Portland
3846,,52.0,128,Portland
3847,,61.0,143,Portland
3848,,70.0,131,Portland
3849,,78.0,159,Portland
3850,,86.0,153,Portland
3851,,92.0,116,Portland
3852,,97.0,118,Portland
3853,,99.0,135,Portland
3854,,100.0,149,Portland
3855,,98.0,146,Portland
3856,,94.0,127,Portland
3857,,88.0,148,Portland
3858,,80.0,142,Portland
3859,,70.0,151,Portland
3860,,59.0,156,Portland
3861,,47.0,132,Portland
3862,,36.0,148,Portland
3863,,25.0,148,Portland
3864,,16.0,167,Portland
3865,,9.0,151,Portland
3866,,3.0,178,Portland
3867,,1.0,156,Portland
3868,,0.0,157,Portland
3869,,2.0,140,Portland
3870,,6.0,138,Portland
3871,,12.0,135,Portland
3872,,19.0,141,Portland
3873,,27.0,176,Portland
3874,,36.0,165,Portland
3875,,45.0,137,Portland
3876,,54.0,145,Portland
3877,,64.0,147,Portland
3878,,73.0,140,Portland
3879,,81.0,152,Portland
3880,,88.0,154,Portland
3881,,94.0,158,Portland
3882,,98.0,138,Portland
3883,,100.0,148,Portland
3884,,99.0,159,Portland
3885,,96.0,161,Portland
3886,,90.0,160,Portland
3887,,82.0,177,Portland
3888,,72.0,149,Portland
3889,,61.0,178,Portland
3890,,49.0,134,Portland
3891,,38.0,183,Portland
3892,,28.0,169,Portland
3893,,18.0,172,Portland
3894,,11.0,160,Portland
3895,,5.0,156,Portland
3896,,1.0,146,Portland
3897,,0.0,193,Portland
3898,,1.0,192,Portland
3899,,3.0,171,Portland
3900,,8.0,140,Portland
3901,,14.0,143,Portland
3902,,21.0,153,Portland
3903,,29.0,160,Portland
3904,,38.0,156,Portland
3905,,47.0,159,Portland
3906,,57.0,173,Portland
3907,,67.0,148,Portland
3908,,76.0,192,Portland
3909,,84.0,146,Portland
3910,,91.0,173,Portland
3911,,97.0,172,Portland
3912,,100.0,205,Portland
3913,,100.0,182,Portland
3914,,97.0,184,Portland
3915,,92.0,183,Portland
3916,,84.0,160,Portland
3917,,74.0,154,Portland
3918,,64.0,147,Portland
3919,,52.0,198,Portland
3920,,41.0,176,Portland
3921,,31.0,166,Portland
3922,,22.0,147,Portland
3923,,14.0,157,Portland
3924,,7.0,156,Portland
3925,,3.0,169,Portland
3926,,1.0,165,Portland
3927,,0.0,170,Portland
3928,,1.0,135,Portland
3929,,5.0,172,Portland
3930,,9.0,165,Portland
3931,,15.0,175,Portland
3932,,23.0,161,Portland
3933,,31.0,155,Portland
3934,,41.0,174,Portland
3935,,50.0,155,Portland
3936,,60.0,152,Portland
3937,,70.0,158,Portland
3938,,80.0,168,Portland
3939,,88.0,175,Portland
3940,,94.0,145,Portland
3941,,99.0,184,Portland
3942,,100.0,161,Portland
3943,,98.0,180,Portland
3944,,94.0,144,Portland
3945,,87.0,157,Portland
3946,,78.0,129,Portland
3947,,67.0,176,Portland
3948,,57.0,178,Portland
3949,,46.0,183,Portland
3950,,36.0,205,Portland
3951,,26.0,185,Portland
3952,,18.0,165,Portland
3953,,11.0,182,Portland
3954,,6.0,175,Portland
3955,,2.0,194,Portland
3956,,0.0,138,Portland
3957,,0.0,204,Portland
3958,,2.0,191,Portland
3959,,6.0,151,Portland
3960,,11.0,172,Portland
3961,,17.0,175,Portland
3962,,25.0,186,Portland
3963,,34.0,146,Portland
3964,,44.0,179,Portland
3965,,54.0,166,Portland
3966,,65.0,178,Portland
3967,,75.0,285,Portland
3968,,84.0,161,Portland
3969,,92.0,163,Portland
3970,,97.0,141,Portland
3971,,100.0,139,Portland
3972,,99.0,186,Portland
3973,,96.0,154,Portland
3974,,90.0,164,Portland
3975,,82.0,180,Portland
3976,,72.0,185,Portland
3977,,62.0,151,Portland
3978,,52.0,153,Portland
3979,,42.0,184,Portland
3980,,32.0,164,Portland
3981,,23.0,144,Portland
3982,,16.0,165,Portland
3983,,10.0,145,Portland
3984,,5.0,182,Portland
3985,,2.0,164,Portland
3986,,0.0,175,Portland
3987,,1.0,176,Portland
3988,,3.0,206,Portland
3989,,7.0,180,Portland
3990,,12.0,174,Portland
3991,,20.0,176,Portland
3992,,28.0,167,Portland
3993,,38.0,142,Portland
3994,,48.0,194,Portland
3995,,59.0,122,Portland
3996,,70.0,138,Portland
3997,,80.0,168,Portland
3998,,89.0,146,Portland
3999,,95.0,185,Portland
4000,,99.0,163,Portland
4001,,100.0,151,Portland
4002,,98.0,122,Portland
4003,,93.0,145,Portland
4004,,86.0,146,Portland
4005,,78.0,158,Portland
4006,,69.0,167,Portland
4007,,59.0,190,Portland
4008,,49.0,166,Portland
4009,,39.0,193,Portland
4010,,30.0,204,Portland
4011,,22.0,169,Portland
4012,,15.0,122,Portland
4013,,9.0,160,Portland
4014,,4.0,169,Portland
4015,,1.0,146,Portland
4016,,0.0,193,Portland
4017,,1.0,178,Portland
4018,,4.0,148,Portland
4019,,8.0,199,Portland
4020,,15.0,145,Portland
4021,,23.0,133,Portland
4022,,33.0,131,Portland
4023,,43.0,144,Portland
4024,,54.0,157,Portland
4025,,66.0,125,Portland
4026,,76.0,91,Portland
4027,,85.0,125,Portland
4028,,93.0,146,Portland
4029,,98.0,84,Portland
4030,,100.0,91,Portland
4031,,99.0,114,Portland
4032,,96.0,122,Portland
4033,,91.0,102,Portland
4034,,84.0,105,Portland
4035,,76.0,119,Portland
4036,,66.0,156,Portland
4037,,57.0,150,Portland
4038,,47.0,153,Portland
4039,,38.0,156,Portland
4040,,29.0,126,Portland
4041,,21.0,162,Portland
4042,,14.0,137,Portland
4043,,8.0,134,Portland
4044,,3.0,157,Portland
4045,,1.0,194,Portland
4046,,0.0,151,Portland
4047,,2.0,152,Portland
4048,,5.0,172,Portland
4049,,11.0,170,Portland
4050,,19.0,189,Portland
4051,,29.0,178,Portland
4052,,39.0,170,Portland
4053,,50.0,150,Portland
4054,,62.0,125,Portland
4055,,73.0,158,Portland
4056,,82.0,152,Portland
4057,,90.0,152,Portland
4058,,96.0,156,Portland
4059,,99.0,188,Portland
4060,,100.0,158,Portland
4061,,98.0,148,Portland
4062,,95.0,145,Portland
4063,,89.0,170,Portland
4064,,82.0,181,Portland
4065,,74.0,145,Portland
4066,,65.0,181,Portland
4067,,56.0,185,Portland
4068,,46.0,152,Portland
4069,,37.0,161,Portland
4070,,28.0,169,Portland
4071,,20.0,173,Portland
4072,,13.0,189,Portland
4073,,7.0,153,Portland
4074,,2.0,160,Portland
4075,,0.0,123,Portland
4076,,0.0,138,Portland
4077,,3.0,219,Portland
4078,,8.0,194,Portland
4079,,16.0,173,Portland
4080,,25.0,192,Portland
4081,,36.0,156,Portland
4082,,47.0,151,Portland
4083,,58.0,155,Portland
4084,,69.0,165,Portland
4085,,79.0,146,Portland
4086,,87.0,151,Portland
4087,,94.0,164,Portland
4088,,98.0,178,Portland
4089,,100.0,146,Portland
4090,,100.0,178,Portland
4091,,97.0,169,Portland
4092,,93.0,200,Portland
4093,,88.0,179,Portland
4094,,81.0,171,Portland
4095,,73.0,160,Portland
4096,,64.0,124,Portland
4097,,54.0,158,Portland
4098,,45.0,195,Portland
4099,,35.0,167,Portland
4100,,26.0,193,Portland
4101,,18.0,168,Portland
4102,,10.0,175,Portland
4103,,5.0,145,Portland
4104,,1.0,181,Portland
4105,,0.0,155,Portland
4106,,2.0,164,Portland
4107,,6.0,161,Portland
4108,,13.0,163,Portland
4109,,22.0,191,Portland
4110,,33.0,143,Portland
4111,,44.0,171,Portland
4112,,55.0,161,Portland
4113,,66.0,190,Portland
4114,,76.0,142,Portland
4115,,84.0,173,Portland
4116,,91.0,143,Portland
4117,,96.0,136,Portland
4118,,99.0,155,Portland
4119,,100.0,175,Portland
4120,,99.0,178,Portland
4121,,96.0,145,Portland
4122,,92.0,167,Portland
4123,,86.0,144,Portland
4124,,79.0,141,Portland
4125,,71.0,171,Portland
4126,,62.0,156,Portland
4127,,52.0,173,Portland
4128,,42.0,176,Portland
4129,,32.0,157,Portland
4130,,23.0,193,Portland
4131,,14.0,164,Portland
4132,,7.0,161,Portland
4133,,3.0,179,Portland
4134,,0.0,183,Portland
4135,,1.0,150,Portland
4136,,5.0,212,Portland
4137,,11.0,170,Portland
4138,,19.0,179,Portland
4139,,29.0,216,Portland
4140,,40.0,149,Portland
4141,,51.0,165,Portland
4142,,62.0,186,Portland
4143,,72.0,195,Portland
4144,,80.0,158,Portland
4145,,88.0,165,Portland
4146,,93.0,179,Portland
4147,,97.0,163,Portland
4148,,99.0,170,Portland
4149,,100.0,162,Portland
4150,,98.0,160,Portland
4151,,95.0,157,Portland
4152,,90.0,138,Portland
4153,,84.0,180,Portland
4154,,77.0,169,Portland
4155,,68.0,159,Portland
4156,,58.0,162,Portland
4157,,48.0,176,Portland
4158,,38.0,170,Portland
4159,,28.0,191,Portland
4160,,18.0,178,Portland
4161,,10.0,180,Portland
4162,,4.0,148,Portland
4163,,1.0,190,Portland
4164,,0.0,204,Portland
4165,,3.0,157,Portland
4166,,9.0,180,Portland
4167,,16.0,185,Portland
4168,,26.0,166,Portland
4169,,36.0,188,Portland
4170,,47.0,195,Portland
4171,,57.0,176,Portland
4172,,67.0,183,Portland
4173,,76.0,143,Portland
4174,,84.0,175,Portland
4175,,90.0,210,Portland
4176,,95.0,155,Portland
4177,,98.0,167,Portland
4178,,100.0,177,Portland
4179,,99.0,175,Portland
4180,,97.0,170,Portland
4181,,94.0,166,Portland
4182,,88.0,183,Portland
4183,,81.0,165,Portland
4184,,73.0,182,Portland
4185,,63.0,165,Portland
4186,,53.0,204,Portland
4187,,42.0,156,Portland
4188,,31.0,150,Portland
4189,,21.0,151,Portland
4190,,13.0,195,Portland
4191,,6.0,142,Portland
4192,,1.0,177,Portland
4193,,0.0,167,Portland
4194,,2.0,169,Portland
4195,,6.0,146,Portland
4196,,13.0,151,Portland
4197,,22.0,154,Portland
4198,,32.0,159,Portland
4199,,42.0,181,Portland
4200,,52.0,178,Portland
4201,,62.0,145,Portland
4202,,71.0,201,Portland
4203,,79.0,156,Portland
4204,,86.0,185,Portland
4205,,92.0,145,Portland
4206,,96.0,175,Portland
4207,,99.0,159,Portland
4208,,100.0,145,Portland
4209,,99.0,162,Portland
4210,,96.0,166,Portland
4211,,91.0,183,Portland
4212,,85.0,151,Portland
4213,,77.0,161,Portland
4214,,67.0,148,Portland
4215,,57.0,144,Portland
4216,,46.0,152,Portland
4217,,34.0,139,Portland
4218,,24.0,157,Portland
4219,,15.0,154,Portland
4220,,7.0,205,Portland
4221,,2.0,172,Portland
4222,,0.0,162,Portland
4223,,1.0,162,Portland
4224,,4.0,181,Portland
4225,,10.0,182,Portland
4226,,18.0,162,Portland
4227,,27.0,170,Portland
4228,,36.0,169,Portland
4229,,46.0,170,Portland
4230,,56.0,177,Portland
4231,,65.0,185,Portland
4232,,74.0,155,Portland
4233,,82.0,156,Portland
4234,,88.0,187,Portland
4235,,94.0,154,Portland
4236,,98.0,140,Portland
4237,,100.0,190,Portland
4238,,100.0,190,Portland
4239,,98.0,174,Portland
4240,,94.0,186,Portland
4241,,88.0,164,Portland
4242,,80.0,173,Portland
4243,,70.0,126,Portland
4244,,60.0,161,Portland
4245,,48.0,180,Portland
4246,,37.0,168,Portland
4247,,26.0,160,Portland
4248,,17.0,187,Portland
4249,,9.0,163,Portland
4250,,3.0,151,Portland
4251,,0.0,178,Portland
4252,,0.0,168,Portland
4253,,3.0,178,Portland
4254,,7.0,179,Portland
4255,,14.0,192,Portland
4256,,21.0,182,Portland
4257,,30.0,159,Portland
4258,,39.0,169,Portland
4259,,49.0,184,Portland
4260,,58.0,158,Portland
4261,,67.0,183,Portland
4262,,76.0,222,Portland
4263,,84.0,173,Portland
4264,,90.0,160,Portland
4265,,95.0,170,Portland
4266,,99.0,144,Portland
4267,,100.0,157,Portland
4268,,99.0,179,Portland
4269,,96.0,184,Portland
4270,,90.0,168,Portland
4271,,82.0,142,Portland
4272,,73.0,181,Portland
4273,,62.0,162,Portland
4274,,51.0,174,Portland
4275,,39.0,178,Portland
4276,,29.0,157,Portland
4277,,19.0,155,Portland
4278,,11.0,159,Portland
4279,,5.0,155,Portland
4280,,1.0,179,Portland
4281,,0.0,167,Portland
4282,,1.0,170,Portland
4283,,4.0,193,Portland
4284,,10.0,149,Portland
4285,,16.0,161,Portland
4286,,24.0,167,Portland
4287,,32.0,158,Portland
4288,,42.0,153,Portland
4289,,51.0,186,Portland
4290,,60.0,190,Portland
4291,,70.0,149,Portland
4292,,78.0,180,Portland
4293,,86.0,179,Portland
4294,,92.0,160,Portland
4295,,97.0,176,Portland
4296,,100.0,144,Portland
4297,,100.0,199,Portland
4298,,97.0,157,Portland
4299,,92.0,163,Portland
4300,,85.0,177,Portland
4301,,75.0,168,Portland
4302,,65.0,184,Portland
4303,,54.0,171,Portland
4304,,42.0,189,Portland
4305,,32.0,163,Portland
4306,,22.0,169,Portland
4307,,14.0,187,Portland
4308,,7.0,180,Portland
4309,,3.0,173,Portland
4310,,1.0,158,Portland
4311,,0.0,192,Portland
4312,,2.0,169,Portland
4313,,6.0,138,Portland
4314,,11.0,154,Portland
4315,,18.0,163,Portland
4316,,25.0,187,Portland
4317,,34.0,202,Portland
4318,,43.0,181,Portland
4319,,53.0,181,Portland
4320,,62.0,190,Portland
4321,,72.0,158,Portland
4322,,81.0,170,Portland
4323,,88.0,202,Portland
4324,,94.0,163,Portland
4325,,98.0,168,Portland
4326,,100.0,155,Portland
4327,,98.0,169,Portland
4328,,94.0,134,Portland
4329,,87.0,175,Portland
4330,,79.0,148,Portland
4331,,68.0,171,Portland
4332,,57.0,159,Portland
4333,,46.0,155,Portland
4334,,36.0,147,Portland
4335,,26.0,195,Portland
4336,,17.0,170,Portland
4337,,10.0,151,Portland
4338,,5.0,175,Portland
4339,,2.0,167,Portland
4340,,0.0,164,Portland
4341,,1.0,165,Portland
4342,,3.0,159,Portland
4343,,7.0,144,Portland
4344,,12.0,179,Portland
4345,,19.0,133,Portland
4346,,27.0,187,Portland
4347,,36.0,168,Portland
4348,,45.0,133,Portland
4349,,55.0,173,Portland
4350,,65.0,125,Portland
4351,,75.0,177,Portland
4352,,84.0,195,Portland
4353,,91.0,228,Portland
4354,,97.0,181,Portland
4355,,100.0,154,Portland
4356,,99.0,185,Portland
4357,,96.0,191,Portland
4358,,90.0,175,Portland
4359,,82.0,211,Portland
4360,,73.0,170,Portland
4361,,62.0,173,Portland
4362,,51.0,167,Portland
4363,,41.0,159,Portland
4364,,31.0,176,Portland
4365,,22.0,185,Portland
4366,,15.0,193,Portland
4367,,9.0,213,Portland
4368,,4.0,174,Portland
4369,,1.0,181,Portland
4370,,0.0,200,Portland
4371,,1.0,153,Portland
4372,,3.0,174,Portland
4373,,8.0,163,Portland
4374,,13.0,180,Portland
4375,,20.0,174,Portland
4376,,29.0,134,Portland
4377,,38.0,110,Portland
4378,,48.0,127,Portland
4379,,59.0,143,Portland
4380,,69.0,166,Portland
4381,,79.0,184,Portland
4382,,88.0,146,Portland
4383,,94.0,146,Portland
4384,2015-01-01,84.0,553,San Francisco
4385,2015-01-02,91.0,433,San Francisco
4386,2015-01-03,96.0,444,San Francisco
4387,2015-01-04,99.0,335,San Francisco
4388,2015-01-05,100.0,459,San Francisco
4389,2015-01-06,99.0,417,San Francisco
4390,2015-01-07,96.0,397,San Francisco
4391,2015-01-08,91.0,394,San Francisco
4392,2015-01-09,85.0,509,San Francisco
4393,2015-01-10,78.0,424,San Francisco
4394,2015-01-11,70.0,368,San Francisco
4395,2015-01-12,61.0,439,San Francisco
4396,2015-01-13,52.0,422,San Francisco
4397,2015-01-14,42.0,475,San Francisco
4398,2015-01-15,32.0,496,San Francisco
4399,2015-01-16,23.0,479,San Francisco
4400,2015-01-17,14.0,490,San Francisco
4401,2015-01-18,8.0,401,San Francisco
4402,2015-01-19,3.0,483,San Francisco
4403,2015-01-20,0.0,445,San Francisco
4404,2015-01-21,1.0,408,San Francisco
4405,2015-01-22,4.0,423,San Francisco
4406,2015-01-23,11.0,445,San Francisco
4407,2015-01-24,19.0,454,San Francisco
4408,2015-01-25,29.0,365,San Francisco
4409,2015-01-26,40.0,372,San Francisco
4410,2015-01-27,51.0,473,San Francisco
4411,2015-01-28,61.0,443,San Francisco
4412,2015-01-29,71.0,444,San Francisco
4413,2015-01-30,80.0,464,San Francisco
4414,2015-01-31,87.0,452,San Francisco
4415,2015-02-01,93.0,466,San Francisco
4416,2015-02-02,97.0,467,San Francisco
4417,2015-02-03,99.0,450,San Francisco
4418,2015-02-04,100.0,507,San Francisco
4419,2015-02-05,98.0,387,San Francisco
4420,2015-02-06,95.0,424,San Francisco
4421,2015-02-07,91.0,354,San Francisco
4422,2015-02-08,85.0,394,San Francisco
4423,2015-02-09,77.0,421,San Francisco
4424,2015-02-10,69.0,429,San Francisco
4425,2015-02-11,59.0,419,San Francisco
4426,2015-02-12,49.0,403,San Francisco
4427,2015-02-13,39.0,457,San Francisco
4428,2015-02-14,29.0,442,San Francisco
4429,2015-02-15,19.0,416,San Francisco
4430,2015-02-16,11.0,439,San Francisco
4431,2015-02-17,5.0,438,San Francisco
4432,2015-02-18,1.0,448,San Francisco
4433,2015-02-19,0.0,385,San Francisco
4434,2015-02-20,2.0,536,San Francisco
4435,2015-02-21,8.0,455,San Francisco
4436,2015-02-22,15.0,445,San Francisco
4437,2015-02-23,24.0,505,San Francisco
4438,2015-02-24,35.0,436,San Francisco
4439,2015-02-25,45.0,456,San Francisco
4440,2015-02-26,56.0,445,San Francisco
4441,2015-02-27,66.0,441,San Francisco
4442,2015-02-28,75.0,464,San Francisco
4443,2015-03-01,83.0,475,San Francisco
4444,2015-03-02,89.0,414,San Francisco
4445,2015-03-03,94.0,459,San Francisco
4446,2015-03-04,98.0,473,San Francisco
4447,2015-03-05,100.0,436,San Francisco
4448,2015-03-06,100.0,478,San Francisco
4449,2015-03-07,98.0,481,San Francisco
4450,2015-03-08,95.0,412,San Francisco
4451,2015-03-09,89.0,463,San Francisco
4452,2015-03-10,83.0,428,San Francisco
4453,2015-03-11,75.0,436,San Francisco
4454,2015-03-12,65.0,428,San Francisco
4455,2015-03-13,55.0,506,San Francisco
4456,2015-03-14,45.0,460,San Francisco
4457,2015-03-15,34.0,482,San Francisco
4458,2015-03-16,24.0,430,San Francisco
4459,2015-03-17,14.0,446,San Francisco
4460,2015-03-18,7.0,402,San Francisco
4461,2015-03-19,2.0,446,San Francisco
4462,2015-03-20,0.0,479,San Francisco
4463,2015-03-21,1.0,411,San Francisco
4464,2015-03-22,5.0,430,San Francisco
4465,2015-03-23,11.0,390,San Francisco
4466,2015-03-24,20.0,438,San Francisco
4467,2015-03-25,29.0,526,San Francisco
4468,2015-03-26,39.0,436,San Francisco
4469,2015-03-27,49.0,491,San Francisco
4470,2015-03-28,59.0,508,San Francisco
4471,2015-03-29,69.0,416,San Francisco
4472,2015-03-30,77.0,438,San Francisco
4473,2015-03-31,85.0,411,San Francisco
4474,2015-04-01,91.0,454,San Francisco
4475,2015-04-02,95.0,446,San Francisco
4476,2015-04-03,99.0,462,San Francisco
4477,2015-04-04,100.0,438,San Francisco
4478,2015-04-05,99.0,384,San Francisco
4479,2015-04-06,97.0,428,San Francisco
4480,2015-04-07,93.0,392,San Francisco
4481,2015-04-08,87.0,411,San Francisco
4482,2015-04-09,79.0,423,San Francisco
4483,2015-04-10,70.0,455,San Francisco
4484,2015-04-11,60.0,466,San Francisco
4485,2015-04-12,49.0,405,San Francisco
4486,2015-04-13,38.0,421,San Francisco
4487,2015-04-14,27.0,383,San Francisco
4488,2015-04-15,17.0,485,San Francisco
4489,2015-04-16,9.0,423,San Francisco
4490,2015-04-17,3.0,473,San Francisco
4491,2015-04-18,0.0,466,San Francisco
4492,2015-04-19,0.0,462,San Francisco
4493,2015-04-20,3.0,409,San Francisco
4494,2015-04-21,8.0,399,San Francisco
4495,2015-04-22,15.0,467,San Francisco
4496,2015-04-23,24.0,363,San Francisco
4497,2015-04-24,33.0,471,San Francisco
4498,2015-04-25,43.0,419,San Francisco
4499,2015-04-26,53.0,404,San Francisco
4500,2015-04-27,62.0,416,San Francisco
4501,2015-04-28,71.0,404,San Francisco
4502,2015-04-29,79.0,470,San Francisco
4503,2015-04-30,86.0,460,San Francisco
4504,2015-05-01,92.0,475,San Francisco
4505,2015-05-02,97.0,401,San Francisco
4506,2015-05-03,99.0,399,San Francisco
4507,2015-05-04,100.0,395,San Francisco
4508,2015-05-05,99.0,449,San Francisco
4509,2015-05-06,95.0,449,San Francisco
4510,2015-05-07,90.0,504,San Francisco
4511,2015-05-08,83.0,470,San Francisco
4512,2015-05-09,74.0,416,San Francisco
4513,2015-05-10,63.0,371,San Francisco
4514,2015-05-11,52.0,459,San Francisco
4515,2015-05-12,41.0,396,San Francisco
4516,2015-05-13,30.0,412,San Francisco
4517,2015-05-14,20.0,455,San Francisco
4518,2015-05-15,11.0,485,San Francisco
4519,2015-05-16,5.0,470,San Francisco
4520,2015-05-17,1.0,493,San Francisco
4521,2015-05-18,0.0,413,San Francisco
4522,2015-05-19,2.0,452,San Francisco
4523,2015-05-20,6.0,428,San Francisco
4524,2015-05-21,11.0,431,San Francisco
4525,2015-05-22,19.0,535,San Francisco
4526,2015-05-23,27.0,491,San Francisco
4527,2015-05-24,36.0,409,San Francisco
4528,2015-05-25,46.0,427,San Francisco
4529,2015-05-26,55.0,383,San Francisco
4530,2015-05-27,64.0,450,San Francisco
4531,2015-05-28,73.0,426,San Francisco
4532,2015-05-29,81.0,449,San Francisco
4533,2015-05-30,88.0,522,San Francisco
4534,2015-05-31,94.0,414,San Francisco
4535,2015-06-01,98.0,536,San Francisco
4536,2015-06-02,100.0,442,San Francisco
4537,2015-06-03,99.0,439,San Francisco
4538,2015-06-04,97.0,347,San Francisco
4539,2015-06-05,92.0,482,San Francisco
4540,2015-06-06,85.0,470,San Francisco
4541,2015-06-07,76.0,409,San Francisco
4542,2015-06-08,66.0,410,San Francisco
4543,2015-06-09,55.0,437,San Francisco
4544,2015-06-10,43.0,430,San Francisco
4545,2015-06-11,32.0,448,San Francisco
4546,2015-06-12,22.0,502,San Francisco
4547,2015-06-13,13.0,429,San Francisco
4548,2015-06-14,7.0,401,San Francisco
4549,2015-06-15,2.0,469,San Francisco
4550,2015-06-16,0.0,453,San Francisco
4551,2015-06-17,1.0,423,San Francisco
4552,2015-06-18,3.0,382,San Francisco
4553,2015-06-19,8.0,422,San Francisco
4554,2015-06-20,14.0,452,San Francisco
4555,2015-06-21,21.0,419,San Francisco
4556,2015-06-22,30.0,409,San Francisco
4557,2015-06-23,39.0,403,San Francisco
4558,2015-06-24,48.0,464,San Francisco
4559,2015-06-25,58.0,451,San Francisco
4560,2015-06-26,67.0,504,San Francisco
4561,2015-06-27,76.0,505,San Francisco
4562,2015-06-28,84.0,598,San Francisco
4563,2015-06-29,91.0,410,San Francisco
4564,2015-06-30,96.0,358,San Francisco
4565,2015-07-01,99.0,486,San Francisco
4566,2015-07-02,100.0,407,San Francisco
4567,2015-07-03,98.0,439,San Francisco
4568,2015-07-04,94.0,417,San Francisco
4569,2015-07-05,87.0,400,San Francisco
4570,2015-07-06,78.0,456,San Francisco
4571,2015-07-07,68.0,421,San Francisco
4572,2015-07-08,57.0,379,San Francisco
4573,2015-07-09,46.0,396,San Francisco
4574,2015-07-10,35.0,471,San Francisco
4575,2015-07-11,24.0,477,San Francisco
4576,2015-07-12,16.0,438,San Francisco
4577,2015-07-13,9.0,377,San Francisco
4578,2015-07-14,4.0,381,San Francisco
4579,2015-07-15,1.0,459,San Francisco
4580,2015-07-16,0.0,404,San Francisco
4581,2015-07-17,2.0,484,San Francisco
4582,2015-07-18,5.0,427,San Francisco
4583,2015-07-19,10.0,397,San Francisco
4584,2015-07-20,16.0,463,San Francisco
4585,2015-07-21,24.0,428,San Francisco
4586,2015-07-22,32.0,436,San Francisco
4587,2015-07-23,41.0,439,San Francisco
4588,2015-07-24,51.0,481,San Francisco
4589,2015-07-25,61.0,478,San Francisco
4590,2015-07-26,70.0,428,San Francisco
4591,2015-07-27,79.0,420,San Francisco
4592,2015-07-28,87.0,432,San Francisco
4593,2015-07-29,93.0,402,San Francisco
4594,2015-07-30,98.0,409,San Francisco
4595,2015-07-31,100.0,433,San Francisco
4596,2015-08-01,99.0,467,San Francisco
4597,2015-08-02,95.0,401,San Francisco
4598,2015-08-03,89.0,454,San Francisco
4599,2015-08-04,81.0,405,San Francisco
4600,2015-08-05,70.0,482,San Francisco
4601,2015-08-06,60.0,399,San Francisco
4602,2015-08-07,48.0,535,San Francisco
4603,2015-08-08,37.0,484,San Francisco
4604,2015-08-09,27.0,384,San Francisco
4605,2015-08-10,18.0,400,San Francisco
4606,2015-08-11,11.0,426,San Francisco
4607,2015-08-12,6.0,415,San Francisco
4608,2015-08-13,2.0,462,San Francisco
4609,2015-08-14,0.0,462,San Francisco
4610,2015-08-15,0.0,460,San Francisco
4611,2015-08-16,2.0,383,San Francisco
4612,2015-08-17,6.0,456,San Francisco
4613,2015-08-18,12.0,437,San Francisco
4614,2015-08-19,18.0,429,San Francisco
4615,2015-08-20,26.0,430,San Francisco
4616,2015-08-21,35.0,499,San Francisco
4617,2015-08-22,45.0,466,San Francisco
4618,2015-08-23,55.0,400,San Francisco
4619,2015-08-24,65.0,455,San Francisco
4620,2015-08-25,74.0,405,San Francisco
4621,2015-08-26,83.0,446,San Francisco
4622,2015-08-27,91.0,447,San Francisco
4623,2015-08-28,96.0,539,San Francisco
4624,2015-08-29,100.0,450,San Francisco
4625,2015-08-30,100.0,461,San Francisco
4626,2015-08-31,97.0,391,San Francisco
4627,2015-09-01,91.0,473,San Francisco
4628,2015-09-02,83.0,439,San Francisco
4629,2015-09-03,73.0,413,San Francisco
4630,2015-09-04,63.0,455,San Francisco
4631,2015-09-05,52.0,469,San Francisco
4632,2015-09-06,41.0,403,San Francisco
4633,2015-09-07,31.0,403,San Francisco
4634,2015-09-08,22.0,408,San Francisco
4635,2015-09-09,15.0,402,San Francisco
4636,2015-09-10,8.0,417,San Francisco
4637,2015-09-11,4.0,482,San Francisco
4638,2015-09-12,1.0,483,San Francisco
4639,2015-09-13,0.0,406,San Francisco
4640,2015-09-14,1.0,393,San Francisco
4641,2015-09-15,3.0,426,San Francisco
4642,2015-09-16,8.0,448,San Francisco
4643,2015-09-17,14.0,447,San Francisco
4644,2015-09-18,21.0,441,San Francisco
4645,2015-09-19,29.0,452,San Francisco
4646,2015-09-20,39.0,435,San Francisco
4647,2015-09-21,49.0,387,San Francisco
4648,2015-09-22,59.0,453,San Francisco
4649,2015-09-23,70.0,403,San Francisco
